from,to
PERSON_0000000536,PERSON_0000000333
PERSON_0000000536,PERSON_0000000163
PERSON_0000000536,PERSON_0000000048
PERSON_0000000536,PERSON_0000000437
PERSON_0000000536,PERSON_0000000022
PERSON_0000000536,PERSON_0000000345
PERSON_0000000536,PERSON_0000000203
PERSON_0000000536,PERSON_0000000196
PERSON_0000000369,PERSON_0000000579
PERSON_0000000369,PERSON_0000000377
PERSON_0000000369,PERSON_0000000462
PERSON_0000000369,PERSON_0000000613
PERSON_0000000369,PERSON_0000000903
PERSON_0000000369,PERSON_0000000909
PERSON_0000000369,PERSON_0000000988
PERSON_0000000369,PERSON_0000000089
PERSON_0000000369,PERSON_0000000126
PERSON_0000000369,PERSON_0000000152
PERSON_0000000369,PERSON_0000000172
PERSON_0000000369,PERSON_0000000242
PERSON_0000000369,PERSON_0000000170
PERSON_0000000960,PERSON_0000000974
PERSON_0000000960,PERSON_0000000323
PERSON_0000000960,PERSON_0000000394
PERSON_0000000960,PERSON_0000000386
PERSON_0000000960,PERSON_0000000417
PERSON_0000000960,PERSON_0000000839
PERSON_0000000960,PERSON_0000000039
PERSON_0000000960,PERSON_0000000909
PERSON_0000000960,PERSON_0000000176
PERSON_0000000960,PERSON_0000000648
PERSON_0000000960,PERSON_0000000756
PERSON_0000000960,PERSON_0000000766
PERSON_0000000960,PERSON_0000000468
PERSON_0000000960,PERSON_0000000120
PERSON_0000000960,PERSON_0000000107
PERSON_0000000960,PERSON_0000000658
PERSON_0000000960,PERSON_0000000033
PERSON_0000000960,PERSON_0000000470
PERSON_0000000960,PERSON_0000000588
PERSON_0000000545,PERSON_0000000955
PERSON_0000000545,PERSON_0000000954
PERSON_0000000545,PERSON_0000000990
PERSON_0000000545,PERSON_0000000720
PERSON_0000000545,PERSON_0000000547
PERSON_0000000545,PERSON_0000000806
PERSON_0000000545,PERSON_0000000327
PERSON_0000000545,PERSON_0000000200
PERSON_0000000545,PERSON_0000000447
PERSON_0000000545,PERSON_0000000010
PERSON_0000000545,PERSON_0000000353
PERSON_0000000545,PERSON_0000000211
PERSON_0000000545,PERSON_0000000380
PERSON_0000000545,PERSON_0000000437
PERSON_0000000958,PERSON_0000000763
PERSON_0000000958,PERSON_0000000798
PERSON_0000000958,PERSON_0000000297
PERSON_0000000958,PERSON_0000000360
PERSON_0000000958,PERSON_0000000147
PERSON_0000000958,PERSON_0000000333
PERSON_0000000958,PERSON_0000000041
PERSON_0000000958,PERSON_0000000619
PERSON_0000000958,PERSON_0000000086
PERSON_0000000958,PERSON_0000000145
PERSON_0000000958,PERSON_0000000264
PERSON_0000000958,PERSON_0000000152
PERSON_0000000958,PERSON_0000000932
PERSON_0000000958,PERSON_0000000586
PERSON_0000000958,PERSON_0000000659
PERSON_0000000958,PERSON_0000000069
PERSON_0000000958,PERSON_0000000384
PERSON_0000000958,PERSON_0000000477
PERSON_0000000958,PERSON_0000000928
PERSON_0000000958,PERSON_0000000955
PERSON_0000000958,PERSON_0000000217
PERSON_0000000958,PERSON_0000000267
PERSON_0000000958,PERSON_0000000081
PERSON_0000000958,PERSON_0000000460
PERSON_0000000958,PERSON_0000000704
PERSON_0000000161,PERSON_0000000739
PERSON_0000000161,PERSON_0000000789
PERSON_0000000161,PERSON_0000000815
PERSON_0000000161,PERSON_0000000816
PERSON_0000000161,PERSON_0000000724
PERSON_0000000161,PERSON_0000000968
PERSON_0000000161,PERSON_0000000972
PERSON_0000000161,PERSON_0000000982
PERSON_0000000161,PERSON_0000000896
PERSON_0000000161,PERSON_0000000682
PERSON_0000000161,PERSON_0000000377
PERSON_0000000161,PERSON_0000000466
PERSON_0000000161,PERSON_0000000424
PERSON_0000000161,PERSON_0000000421
PERSON_0000000161,PERSON_0000000399
PERSON_0000000161,PERSON_0000000276
PERSON_0000000161,PERSON_0000000235
PERSON_0000000161,PERSON_0000000213
PERSON_0000000161,PERSON_0000000181
PERSON_0000000161,PERSON_0000000164
PERSON_0000000161,PERSON_0000000539
PERSON_0000000161,PERSON_0000000130
PERSON_0000000161,PERSON_0000000015
PERSON_0000000161,PERSON_0000000043
PERSON_0000000161,PERSON_0000000011
PERSON_0000000161,PERSON_0000000071
PERSON_0000000111,PERSON_0000000527
PERSON_0000000111,PERSON_0000000991
PERSON_0000000111,PERSON_0000000660
PERSON_0000000111,PERSON_0000000692
PERSON_0000000111,PERSON_0000000713
PERSON_0000000111,PERSON_0000000870
PERSON_0000000111,PERSON_0000000845
PERSON_0000000111,PERSON_0000000877
PERSON_0000000111,PERSON_0000000970
PERSON_0000000111,PERSON_0000000520
PERSON_0000000111,PERSON_0000000837
PERSON_0000000111,PERSON_0000000473
PERSON_0000000111,PERSON_0000000588
PERSON_0000000111,PERSON_0000000442
PERSON_0000000111,PERSON_0000000212
PERSON_0000000111,PERSON_0000000272
PERSON_0000000111,PERSON_0000000289
PERSON_0000000111,PERSON_0000000294
PERSON_0000000111,PERSON_0000000249
PERSON_0000000111,PERSON_0000000357
PERSON_0000000111,PERSON_0000000386
PERSON_0000000111,PERSON_0000000397
PERSON_0000000111,PERSON_0000000407
PERSON_0000000111,PERSON_0000000300
PERSON_0000000111,PERSON_0000000447
PERSON_0000000111,PERSON_0000000077
PERSON_0000000111,PERSON_0000000099
PERSON_0000000570,PERSON_0000000965
PERSON_0000000570,PERSON_0000000888
PERSON_0000000570,PERSON_0000000844
PERSON_0000000570,PERSON_0000000842
PERSON_0000000570,PERSON_0000000780
PERSON_0000000570,PERSON_0000000777
PERSON_0000000570,PERSON_0000000766
PERSON_0000000570,PERSON_0000000677
PERSON_0000000570,PERSON_0000000835
PERSON_0000000570,PERSON_0000000086
PERSON_0000000570,PERSON_0000000019
PERSON_0000000570,PERSON_0000000126
PERSON_0000000570,PERSON_0000000155
PERSON_0000000570,PERSON_0000000454
PERSON_0000000942,PERSON_0000000988
PERSON_0000000942,PERSON_0000000895
PERSON_0000000942,PERSON_0000000157
PERSON_0000000942,PERSON_0000000247
PERSON_0000000942,PERSON_0000000277
PERSON_0000000942,PERSON_0000000114
PERSON_0000000942,PERSON_0000000125
PERSON_0000000942,PERSON_0000000000
PERSON_0000000942,PERSON_0000000182
PERSON_0000000942,PERSON_0000000941
PERSON_0000000942,PERSON_0000000584
PERSON_0000000942,PERSON_0000000832
PERSON_0000000942,PERSON_0000000383
PERSON_0000000942,PERSON_0000000122
PERSON_0000000942,PERSON_0000000136
PERSON_0000000942,PERSON_0000000233
PERSON_0000000942,PERSON_0000000638
PERSON_0000000942,PERSON_0000000626
PERSON_0000000942,PERSON_0000000282
PERSON_0000000942,PERSON_0000000202
PERSON_0000000942,PERSON_0000000007
PERSON_0000000942,PERSON_0000000420
PERSON_0000000942,PERSON_0000000431
PERSON_0000000942,PERSON_0000000828
PERSON_0000000942,PERSON_0000000403
PERSON_0000000942,PERSON_0000000065
PERSON_0000000942,PERSON_0000000304
PERSON_0000000942,PERSON_0000000450
PERSON_0000000942,PERSON_0000000254
PERSON_0000000006,PERSON_0000000389
PERSON_0000000006,PERSON_0000000900
PERSON_0000000006,PERSON_0000000827
PERSON_0000000006,PERSON_0000000800
PERSON_0000000006,PERSON_0000000799
PERSON_0000000006,PERSON_0000000683
PERSON_0000000006,PERSON_0000000594
PERSON_0000000006,PERSON_0000000533
PERSON_0000000006,PERSON_0000000509
PERSON_0000000006,PERSON_0000000496
PERSON_0000000006,PERSON_0000000387
PERSON_0000000006,PERSON_0000000255
PERSON_0000000006,PERSON_0000000270
PERSON_0000000006,PERSON_0000000057
PERSON_0000000006,PERSON_0000000291
PERSON_0000000006,PERSON_0000000118
PERSON_0000000006,PERSON_0000000122
PERSON_0000000006,PERSON_0000000071
PERSON_0000000006,PERSON_0000000227
PERSON_0000000006,PERSON_0000000247
PERSON_0000000006,PERSON_0000000254
PERSON_0000000006,PERSON_0000000189
PERSON_0000000792,PERSON_0000000975
PERSON_0000000792,PERSON_0000000884
PERSON_0000000792,PERSON_0000000842
PERSON_0000000792,PERSON_0000000841
PERSON_0000000792,PERSON_0000000077
PERSON_0000000792,PERSON_0000000126
PERSON_0000000792,PERSON_0000000200
PERSON_0000000792,PERSON_0000000065
PERSON_0000000792,PERSON_0000000759
PERSON_0000000792,PERSON_0000000378
PERSON_0000000792,PERSON_0000000528
PERSON_0000000792,PERSON_0000000237
PERSON_0000000792,PERSON_0000000590
PERSON_0000000792,PERSON_0000000408
PERSON_0000000792,PERSON_0000000205
PERSON_0000000792,PERSON_0000000170
PERSON_0000000792,PERSON_0000000502
PERSON_0000000792,PERSON_0000000471
PERSON_0000000650,PERSON_0000000677
PERSON_0000000650,PERSON_0000000756
PERSON_0000000650,PERSON_0000000814
PERSON_0000000650,PERSON_0000000822
PERSON_0000000650,PERSON_0000000840
PERSON_0000000650,PERSON_0000000920
PERSON_0000000650,PERSON_0000000109
PERSON_0000000650,PERSON_0000000385
PERSON_0000000650,PERSON_0000000034
PERSON_0000000650,PERSON_0000000281
PERSON_0000000650,PERSON_0000000450
PERSON_0000000650,PERSON_0000000414
PERSON_0000000650,PERSON_0000000603
PERSON_0000000650,PERSON_0000000389
PERSON_0000000650,PERSON_0000000533
PERSON_0000000650,PERSON_0000000408
PERSON_0000000650,PERSON_0000000410
PERSON_0000000650,PERSON_0000000211
PERSON_0000000115,PERSON_0000000794
PERSON_0000000115,PERSON_0000000795
PERSON_0000000115,PERSON_0000000859
PERSON_0000000115,PERSON_0000000776
PERSON_0000000115,PERSON_0000000928
PERSON_0000000115,PERSON_0000000969
PERSON_0000000115,PERSON_0000000968
PERSON_0000000115,PERSON_0000000891
PERSON_0000000115,PERSON_0000000758
PERSON_0000000115,PERSON_0000000930
PERSON_0000000115,PERSON_0000000672
PERSON_0000000115,PERSON_0000000120
PERSON_0000000115,PERSON_0000000305
PERSON_0000000115,PERSON_0000000370
PERSON_0000000115,PERSON_0000000375
PERSON_0000000115,PERSON_0000000725
PERSON_0000000115,PERSON_0000000502
PERSON_0000000115,PERSON_0000000532
PERSON_0000000115,PERSON_0000000653
PERSON_0000000115,PERSON_0000000430
PERSON_0000000115,PERSON_0000000044
PERSON_0000000510,PERSON_0000000987
PERSON_0000000510,PERSON_0000000938
PERSON_0000000510,PERSON_0000000806
PERSON_0000000510,PERSON_0000000780
PERSON_0000000510,PERSON_0000000547
PERSON_0000000510,PERSON_0000000514
PERSON_0000000510,PERSON_0000000678
PERSON_0000000510,PERSON_0000000377
PERSON_0000000510,PERSON_0000000448
PERSON_0000000510,PERSON_0000000168
PERSON_0000000510,PERSON_0000000375
PERSON_0000000510,PERSON_0000000466
PERSON_0000000510,PERSON_0000000218
PERSON_0000000510,PERSON_0000000280
PERSON_0000000510,PERSON_0000000455
PERSON_0000000510,PERSON_0000000080
PERSON_0000000632,PERSON_0000000712
PERSON_0000000632,PERSON_0000000217
PERSON_0000000632,PERSON_0000000586
PERSON_0000000632,PERSON_0000000181
PERSON_0000000632,PERSON_0000000547
PERSON_0000000632,PERSON_0000000262
PERSON_0000000632,PERSON_0000000446
PERSON_0000000632,PERSON_0000000419
PERSON_0000000632,PERSON_0000000323
PERSON_0000000632,PERSON_0000000584
PERSON_0000000632,PERSON_0000000204
PERSON_0000000632,PERSON_0000000573
PERSON_0000000816,PERSON_0000000850
PERSON_0000000816,PERSON_0000000924
PERSON_0000000816,PERSON_0000000820
PERSON_0000000816,PERSON_0000000690
PERSON_0000000816,PERSON_0000000092
PERSON_0000000816,PERSON_0000000413
PERSON_0000000816,PERSON_0000000161
PERSON_0000000816,PERSON_0000000201
PERSON_0000000816,PERSON_0000000567
PERSON_0000000816,PERSON_0000000484
PERSON_0000000816,PERSON_0000000331
PERSON_0000000816,PERSON_0000000223
PERSON_0000000816,PERSON_0000000084
PERSON_0000000816,PERSON_0000000763
PERSON_0000000816,PERSON_0000000790
PERSON_0000000816,PERSON_0000000794
PERSON_0000000816,PERSON_0000000257
PERSON_0000000816,PERSON_0000000479
PERSON_0000000816,PERSON_0000000322
PERSON_0000000816,PERSON_0000000459
PERSON_0000000816,PERSON_0000000462
PERSON_0000000517,PERSON_0000000989
PERSON_0000000517,PERSON_0000000972
PERSON_0000000517,PERSON_0000000813
PERSON_0000000517,PERSON_0000000686
PERSON_0000000517,PERSON_0000000641
PERSON_0000000517,PERSON_0000000862
PERSON_0000000517,PERSON_0000000557
PERSON_0000000517,PERSON_0000000549
PERSON_0000000517,PERSON_0000000533
PERSON_0000000517,PERSON_0000000524
PERSON_0000000517,PERSON_0000000590
PERSON_0000000517,PERSON_0000000123
PERSON_0000000517,PERSON_0000000361
PERSON_0000000517,PERSON_0000000256
PERSON_0000000517,PERSON_0000000431
PERSON_0000000517,PERSON_0000000044
PERSON_0000000517,PERSON_0000000438
PERSON_0000000517,PERSON_0000000166
PERSON_0000000517,PERSON_0000000435
PERSON_0000000517,PERSON_0000000172
PERSON_0000000517,PERSON_0000000382
PERSON_0000000517,PERSON_0000000049
PERSON_0000000517,PERSON_0000000000
PERSON_0000000517,PERSON_0000000019
PERSON_0000000517,PERSON_0000000318
PERSON_0000000669,PERSON_0000000906
PERSON_0000000669,PERSON_0000000867
PERSON_0000000669,PERSON_0000000746
PERSON_0000000669,PERSON_0000000862
PERSON_0000000669,PERSON_0000000242
PERSON_0000000669,PERSON_0000000166
PERSON_0000000669,PERSON_0000000168
PERSON_0000000669,PERSON_0000000040
PERSON_0000000669,PERSON_0000000407
PERSON_0000000669,PERSON_0000000332
PERSON_0000000669,PERSON_0000000474
PERSON_0000000669,PERSON_0000000560
PERSON_0000000585,PERSON_0000000966
PERSON_0000000585,PERSON_0000000949
PERSON_0000000585,PERSON_0000000877
PERSON_0000000585,PERSON_0000000824
PERSON_0000000585,PERSON_0000000715
PERSON_0000000585,PERSON_0000000738
PERSON_0000000585,PERSON_0000000708
PERSON_0000000585,PERSON_0000000704
PERSON_0000000585,PERSON_0000000743
PERSON_0000000585,PERSON_0000000054
PERSON_0000000585,PERSON_0000000181
PERSON_0000000585,PERSON_0000000253
PERSON_0000000585,PERSON_0000000151
PERSON_0000000585,PERSON_0000000292
PERSON_0000000585,PERSON_0000000080
PERSON_0000000585,PERSON_0000000244
PERSON_0000000585,PERSON_0000000576
PERSON_0000000585,PERSON_0000000063
PERSON_0000000585,PERSON_0000000376
PERSON_0000000585,PERSON_0000000023
PERSON_0000000585,PERSON_0000000166
PERSON_0000000585,PERSON_0000000373
PERSON_0000000585,PERSON_0000000201
PERSON_0000000585,PERSON_0000000093
PERSON_0000000585,PERSON_0000000076
PERSON_0000000585,PERSON_0000000007
PERSON_0000000682,PERSON_0000000986
PERSON_0000000682,PERSON_0000000948
PERSON_0000000682,PERSON_0000000939
PERSON_0000000682,PERSON_0000000701
PERSON_0000000682,PERSON_0000000866
PERSON_0000000682,PERSON_0000000838
PERSON_0000000682,PERSON_0000000902
PERSON_0000000682,PERSON_0000000268
PERSON_0000000682,PERSON_0000000530
PERSON_0000000682,PERSON_0000000547
PERSON_0000000682,PERSON_0000000254
PERSON_0000000682,PERSON_0000000357
PERSON_0000000682,PERSON_0000000094
PERSON_0000000682,PERSON_0000000173
PERSON_0000000682,PERSON_0000000212
PERSON_0000000682,PERSON_0000000161
PERSON_0000000682,PERSON_0000000431
PERSON_0000000682,PERSON_0000000030
PERSON_0000000682,PERSON_0000000370
PERSON_0000000682,PERSON_0000000359
PERSON_0000000682,PERSON_0000000380
PERSON_0000000388,PERSON_0000000906
PERSON_0000000388,PERSON_0000000885
PERSON_0000000388,PERSON_0000000870
PERSON_0000000388,PERSON_0000000861
PERSON_0000000388,PERSON_0000000651
PERSON_0000000388,PERSON_0000000645
PERSON_0000000388,PERSON_0000000641
PERSON_0000000388,PERSON_0000000845
PERSON_0000000388,PERSON_0000000218
PERSON_0000000388,PERSON_0000000321
PERSON_0000000388,PERSON_0000000251
PERSON_0000000388,PERSON_0000000345
PERSON_0000000388,PERSON_0000000058
PERSON_0000000388,PERSON_0000000292
PERSON_0000000388,PERSON_0000000240
PERSON_0000000388,PERSON_0000000145
PERSON_0000000652,PERSON_0000000729
PERSON_0000000652,PERSON_0000000744
PERSON_0000000652,PERSON_0000000761
PERSON_0000000652,PERSON_0000000778
PERSON_0000000652,PERSON_0000000786
PERSON_0000000652,PERSON_0000000801
PERSON_0000000652,PERSON_0000000311
PERSON_0000000652,PERSON_0000000264
PERSON_0000000652,PERSON_0000000023
PERSON_0000000652,PERSON_0000000280
PERSON_0000000652,PERSON_0000000147
PERSON_0000000652,PERSON_0000000195
PERSON_0000000652,PERSON_0000000181
PERSON_0000000652,PERSON_0000000614
PERSON_0000000007,PERSON_0000000637
PERSON_0000000007,PERSON_0000000940
PERSON_0000000007,PERSON_0000000887
PERSON_0000000007,PERSON_0000000942
PERSON_0000000007,PERSON_0000000866
PERSON_0000000007,PERSON_0000000829
PERSON_0000000007,PERSON_0000000585
PERSON_0000000007,PERSON_0000000298
PERSON_0000000007,PERSON_0000000485
PERSON_0000000007,PERSON_0000000446
PERSON_0000000007,PERSON_0000000440
PERSON_0000000007,PERSON_0000000387
PERSON_0000000007,PERSON_0000000218
PERSON_0000000007,PERSON_0000000038
PERSON_0000000007,PERSON_0000000573
PERSON_0000000860,PERSON_0000000903
PERSON_0000000860,PERSON_0000000946
PERSON_0000000860,PERSON_0000000981
PERSON_0000000860,PERSON_0000000156
PERSON_0000000860,PERSON_0000000337
PERSON_0000000860,PERSON_0000000189
PERSON_0000000860,PERSON_0000000827
PERSON_0000000860,PERSON_0000000577
PERSON_0000000860,PERSON_0000000166
PERSON_0000000860,PERSON_0000000651
PERSON_0000000860,PERSON_0000000263
PERSON_0000000860,PERSON_0000000851
PERSON_0000000860,PERSON_0000000185
PERSON_0000000860,PERSON_0000000080
PERSON_0000000860,PERSON_0000000390
PERSON_0000000860,PERSON_0000000019
PERSON_0000000860,PERSON_0000000728
PERSON_0000000860,PERSON_0000000740
PERSON_0000000860,PERSON_0000000688
PERSON_0000000860,PERSON_0000000487
PERSON_0000000860,PERSON_0000000758
PERSON_0000000860,PERSON_0000000628
PERSON_0000000860,PERSON_0000000359
PERSON_0000000860,PERSON_0000000088
PERSON_0000000860,PERSON_0000000081
PERSON_0000000860,PERSON_0000000180
PERSON_0000000860,PERSON_0000000260
PERSON_0000000430,PERSON_0000000848
PERSON_0000000430,PERSON_0000000901
PERSON_0000000430,PERSON_0000000737
PERSON_0000000430,PERSON_0000000482
PERSON_0000000430,PERSON_0000000636
PERSON_0000000430,PERSON_0000000561
PERSON_0000000430,PERSON_0000000701
PERSON_0000000430,PERSON_0000000328
PERSON_0000000430,PERSON_0000000040
PERSON_0000000430,PERSON_0000000056
PERSON_0000000430,PERSON_0000000230
PERSON_0000000430,PERSON_0000000304
PERSON_0000000430,PERSON_0000000115
PERSON_0000000430,PERSON_0000000133
PERSON_0000000430,PERSON_0000000094
PERSON_0000000430,PERSON_0000000001
PERSON_0000000680,PERSON_0000000830
PERSON_0000000680,PERSON_0000000967
PERSON_0000000680,PERSON_0000000978
PERSON_0000000680,PERSON_0000000938
PERSON_0000000680,PERSON_0000000761
PERSON_0000000680,PERSON_0000000892
PERSON_0000000680,PERSON_0000000920
PERSON_0000000680,PERSON_0000000398
PERSON_0000000680,PERSON_0000000342
PERSON_0000000680,PERSON_0000000074
PERSON_0000000680,PERSON_0000000092
PERSON_0000000680,PERSON_0000000489
PERSON_0000000680,PERSON_0000000034
PERSON_0000000680,PERSON_0000000248
PERSON_0000000680,PERSON_0000000239
PERSON_0000000680,PERSON_0000000373
PERSON_0000000680,PERSON_0000000175
PERSON_0000000715,PERSON_0000000716
PERSON_0000000715,PERSON_0000000747
PERSON_0000000715,PERSON_0000000794
PERSON_0000000715,PERSON_0000000814
PERSON_0000000715,PERSON_0000000825
PERSON_0000000715,PERSON_0000000861
PERSON_0000000715,PERSON_0000000906
PERSON_0000000715,PERSON_0000000927
PERSON_0000000715,PERSON_0000000952
PERSON_0000000715,PERSON_0000000437
PERSON_0000000715,PERSON_0000000273
PERSON_0000000715,PERSON_0000000296
PERSON_0000000715,PERSON_0000000357
PERSON_0000000715,PERSON_0000000606
PERSON_0000000715,PERSON_0000000241
PERSON_0000000715,PERSON_0000000478
PERSON_0000000715,PERSON_0000000094
PERSON_0000000715,PERSON_0000000427
PERSON_0000000715,PERSON_0000000394
PERSON_0000000715,PERSON_0000000335
PERSON_0000000715,PERSON_0000000178
PERSON_0000000715,PERSON_0000000585
PERSON_0000000715,PERSON_0000000209
PERSON_0000000715,PERSON_0000000332
PERSON_0000000715,PERSON_0000000693
PERSON_0000000715,PERSON_0000000455
PERSON_0000000715,PERSON_0000000218
PERSON_0000000336,PERSON_0000000800
PERSON_0000000336,PERSON_0000000987
PERSON_0000000336,PERSON_0000000848
PERSON_0000000336,PERSON_0000000844
PERSON_0000000336,PERSON_0000000759
PERSON_0000000336,PERSON_0000000726
PERSON_0000000336,PERSON_0000000653
PERSON_0000000336,PERSON_0000000523
PERSON_0000000336,PERSON_0000000445
PERSON_0000000336,PERSON_0000000424
PERSON_0000000336,PERSON_0000000222
PERSON_0000000336,PERSON_0000000037
PERSON_0000000336,PERSON_0000000207
PERSON_0000000336,PERSON_0000000043
PERSON_0000000336,PERSON_0000000303
PERSON_0000000336,PERSON_0000000298
PERSON_0000000617,PERSON_0000000926
PERSON_0000000617,PERSON_0000000972
PERSON_0000000617,PERSON_0000000969
PERSON_0000000617,PERSON_0000000844
PERSON_0000000617,PERSON_0000000723
PERSON_0000000617,PERSON_0000000837
PERSON_0000000617,PERSON_0000000691
PERSON_0000000617,PERSON_0000000638
PERSON_0000000617,PERSON_0000000843
PERSON_0000000617,PERSON_0000000103
PERSON_0000000617,PERSON_0000000256
PERSON_0000000617,PERSON_0000000526
PERSON_0000000617,PERSON_0000000592
PERSON_0000000617,PERSON_0000000074
PERSON_0000000617,PERSON_0000000140
PERSON_0000000617,PERSON_0000000095
PERSON_0000000617,PERSON_0000000445
PERSON_0000000617,PERSON_0000000005
PERSON_0000000617,PERSON_0000000316
PERSON_0000000617,PERSON_0000000384
PERSON_0000000617,PERSON_0000000477
PERSON_0000000617,PERSON_0000000025
PERSON_0000000617,PERSON_0000000535
PERSON_0000000617,PERSON_0000000480
PERSON_0000000552,PERSON_0000000758
PERSON_0000000552,PERSON_0000000615
PERSON_0000000552,PERSON_0000000625
PERSON_0000000552,PERSON_0000000644
PERSON_0000000552,PERSON_0000000729
PERSON_0000000552,PERSON_0000000781
PERSON_0000000552,PERSON_0000000884
PERSON_0000000552,PERSON_0000000929
PERSON_0000000552,PERSON_0000000149
PERSON_0000000552,PERSON_0000000152
PERSON_0000000552,PERSON_0000000170
PERSON_0000000552,PERSON_0000000535
PERSON_0000000552,PERSON_0000000319
PERSON_0000000552,PERSON_0000000426
PERSON_0000000552,PERSON_0000000496
PERSON_0000000552,PERSON_0000000482
PERSON_0000000552,PERSON_0000000258
PERSON_0000000552,PERSON_0000000082
PERSON_0000000063,PERSON_0000000686
PERSON_0000000063,PERSON_0000000719
PERSON_0000000063,PERSON_0000000735
PERSON_0000000063,PERSON_0000000741
PERSON_0000000063,PERSON_0000000752
PERSON_0000000063,PERSON_0000000683
PERSON_0000000063,PERSON_0000000785
PERSON_0000000063,PERSON_0000000883
PERSON_0000000063,PERSON_0000000933
PERSON_0000000063,PERSON_0000000999
PERSON_0000000063,PERSON_0000000760
PERSON_0000000063,PERSON_0000000899
PERSON_0000000063,PERSON_0000000645
PERSON_0000000063,PERSON_0000000560
PERSON_0000000063,PERSON_0000000492
PERSON_0000000063,PERSON_0000000481
PERSON_0000000063,PERSON_0000000436
PERSON_0000000063,PERSON_0000000425
PERSON_0000000063,PERSON_0000000364
PERSON_0000000063,PERSON_0000000224
PERSON_0000000063,PERSON_0000000220
PERSON_0000000063,PERSON_0000000093
PERSON_0000000063,PERSON_0000000080
PERSON_0000000063,PERSON_0000000585
PERSON_0000000714,PERSON_0000000999
PERSON_0000000714,PERSON_0000000932
PERSON_0000000714,PERSON_0000000812
PERSON_0000000714,PERSON_0000000803
PERSON_0000000714,PERSON_0000000750
PERSON_0000000714,PERSON_0000000737
PERSON_0000000714,PERSON_0000000771
PERSON_0000000714,PERSON_0000000098
PERSON_0000000714,PERSON_0000000192
PERSON_0000000714,PERSON_0000000630
PERSON_0000000714,PERSON_0000000210
PERSON_0000000714,PERSON_0000000418
PERSON_0000000714,PERSON_0000000631
PERSON_0000000714,PERSON_0000000287
PERSON_0000000714,PERSON_0000000374
PERSON_0000000714,PERSON_0000000511
PERSON_0000000714,PERSON_0000000639
PERSON_0000000714,PERSON_0000000465
PERSON_0000000714,PERSON_0000000242
PERSON_0000000714,PERSON_0000000490
PERSON_0000000714,PERSON_0000000227
PERSON_0000000714,PERSON_0000000315
PERSON_0000000714,PERSON_0000000361
PERSON_0000000714,PERSON_0000000569
PERSON_0000000714,PERSON_0000000157
PERSON_0000000714,PERSON_0000000053
PERSON_0000000714,PERSON_0000000185
PERSON_0000000714,PERSON_0000000473
PERSON_0000000714,PERSON_0000000431
PERSON_0000000660,PERSON_0000000718
PERSON_0000000660,PERSON_0000000882
PERSON_0000000660,PERSON_0000000971
PERSON_0000000660,PERSON_0000000658
PERSON_0000000660,PERSON_0000000330
PERSON_0000000660,PERSON_0000000260
PERSON_0000000660,PERSON_0000000206
PERSON_0000000660,PERSON_0000000437
PERSON_0000000660,PERSON_0000000148
PERSON_0000000660,PERSON_0000000387
PERSON_0000000660,PERSON_0000000598
PERSON_0000000660,PERSON_0000000620
PERSON_0000000660,PERSON_0000000244
PERSON_0000000660,PERSON_0000000097
PERSON_0000000660,PERSON_0000000111
PERSON_0000000660,PERSON_0000000234
PERSON_0000000660,PERSON_0000000407
PERSON_0000000660,PERSON_0000000282
PERSON_0000000062,PERSON_0000000907
PERSON_0000000062,PERSON_0000000886
PERSON_0000000062,PERSON_0000000834
PERSON_0000000062,PERSON_0000000813
PERSON_0000000062,PERSON_0000000455
PERSON_0000000062,PERSON_0000000401
PERSON_0000000062,PERSON_0000000389
PERSON_0000000062,PERSON_0000000783
PERSON_0000000062,PERSON_0000000399
PERSON_0000000062,PERSON_0000000349
PERSON_0000000062,PERSON_0000000248
PERSON_0000000062,PERSON_0000000197
PERSON_0000000062,PERSON_0000000154
PERSON_0000000062,PERSON_0000000112
PERSON_0000000062,PERSON_0000000083
PERSON_0000000062,PERSON_0000000363
PERSON_0000000991,PERSON_0000000531
PERSON_0000000991,PERSON_0000000319
PERSON_0000000991,PERSON_0000000489
PERSON_0000000991,PERSON_0000000352
PERSON_0000000991,PERSON_0000000356
PERSON_0000000991,PERSON_0000000132
PERSON_0000000991,PERSON_0000000054
PERSON_0000000991,PERSON_0000000480
PERSON_0000000991,PERSON_0000000392
PERSON_0000000991,PERSON_0000000111
PERSON_0000000991,PERSON_0000000110
PERSON_0000000991,PERSON_0000000422
PERSON_0000000991,PERSON_0000000143
PERSON_0000000991,PERSON_0000000868
PERSON_0000000991,PERSON_0000000846
PERSON_0000000991,PERSON_0000000866
PERSON_0000000991,PERSON_0000000836
PERSON_0000000853,PERSON_0000000939
PERSON_0000000853,PERSON_0000000943
PERSON_0000000853,PERSON_0000000998
PERSON_0000000853,PERSON_0000000841
PERSON_0000000853,PERSON_0000000490
PERSON_0000000853,PERSON_0000000571
PERSON_0000000853,PERSON_0000000109
PERSON_0000000853,PERSON_0000000750
PERSON_0000000853,PERSON_0000000593
PERSON_0000000853,PERSON_0000000653
PERSON_0000000853,PERSON_0000000840
PERSON_0000000853,PERSON_0000000274
PERSON_0000000853,PERSON_0000000170
PERSON_0000000853,PERSON_0000000132
PERSON_0000000853,PERSON_0000000620
PERSON_0000000853,PERSON_0000000412
PERSON_0000000697,PERSON_0000000710
PERSON_0000000697,PERSON_0000000731
